Date,state,district,sm_level,sm_agg_pct,sm_vol_pct,day_of_year,week,month,district_encoded,drought_risk
2018-10-29,GUJARAT,Surat,0.88,5.47,6.171688869,302,44,10,20,1
2018-10-29,GUJARAT,Sabar Kantha,1.28,10.87,12.69996609,302,44,10,19,1
2018-10-29,GUJARAT,Mahesana,0.11,0.85,8.94310661,302,44,10,12,2
2018-10-29,GUJARAT,Banas Kantha,0.23,1.84,7.674791828,302,44,10,3,2
2018-10-29,GUJARAT,Dohad,0.96,7.19,10.2589648,302,44,10,6,1
2018-10-29,GUJARAT,Ahmadabad,1.66,13.03,4.253381615,302,44,10,0,1
2018-10-29,GUJARAT,Porbandar,0.1,1.3,7.9505695,302,44,10,17,2
2018-10-29,GUJARAT,Junagadh,1.06,8.69,8.943132566,302,44,10,9,1
2018-10-29,GUJARAT,Kachchh,2.87,16.13,1.752927571,302,44,10,10,0
2018-10-29,GUJARAT,Rajkot,0.61,4.53,5.24731711,302,44,10,18,2
2018-10-28,GUJARAT,Gandhinagar,0.51,3.82,9.03108738,301,43,10,7,2
2018-10-28,GUJARAT,Narmada,0.11,1.09,12.9448377,301,43,10,13,2
2018-10-28,GUJARAT,Jamnagar,0.45,3.25,3.095713696,301,43,10,8,2
2018-10-28,GUJARAT,Vadodara,0.95,9.47,8.975363371,301,43,10,24,1
2018-10-28,GUJARAT,Navsari,0.7,4.62,6.914690925,301,43,10,14,2
2018-10-28,GUJARAT,Surendranagar,0.64,4.68,3.952859482,301,43,10,21,2
2018-10-28,GUJARAT,Bharuch,2.11,12.84,5.943471584,301,43,10,4,1
2018-10-28,GUJARAT,Valsad,0.42,2.67,12.08238246,301,43,10,25,2
2018-10-28,GUJARAT,Amreli,3.12,25.78,3.767068276,301,43,10,1,0
2018-10-28,GUJARAT,Anand,0.68,5.63,7.383460176,301,43,10,2,1
2018-10-28,GUJARAT,Bhavnagar,2.05,15.41,3.762053289,301,43,10,5,0
2018-10-28,GUJARAT,Kheda,1.56,14.65,8.369385142,301,43,10,11,1
2018-10-28,GUJARAT,Patan,0.91,5.99,5.348929345,301,43,10,16,1
2018-10-28,GUJARAT,The Dangs,0.02,0.09,16.1497335,301,43,10,23,2
2018-10-28,GUJARAT,Tapi,0.35,2.49,7.425104228,301,43,10,22,2
2018-10-28,GUJARAT,Panch Mahals,1.25,10.21,9.29282601,301,43,10,15,1
2018-10-28,GUJARAT,Surat,0.89,5.51,6.273022357,301,43,10,20,1
2018-10-28,GUJARAT,Sabar Kantha,1.3,11.01,12.89228182,301,43,10,19,1
2018-10-28,GUJARAT,Mahesana,0.11,0.86,9.015416508,301,43,10,12,2
2018-10-28,GUJARAT,Banas Kantha,0.23,1.86,7.734742738,301,43,10,3,2
2018-10-28,GUJARAT,Dohad,0.97,7.31,10.44733459,301,43,10,6,1
2018-10-28,GUJARAT,Ahmadabad,1.67,13.11,4.316109011,301,43,10,0,1
2018-10-28,GUJARAT,Porbandar,0.1,1.31,8.038449216,301,43,10,17,2
2018-10-28,GUJARAT,Junagadh,1.07,8.79,8.991780962,301,43,10,9,1
2018-10-28,GUJARAT,Kachchh,2.88,16.2,1.816109185,301,43,10,10,0
2018-10-28,GUJARAT,Rajkot,0.61,4.56,5.293219325,301,43,10,18,2
2018-10-27,GUJARAT,Gandhinagar,0.52,3.88,9.102356074,300,43,10,7,2
2018-10-27,GUJARAT,Narmada,0.11,1.12,13.09316712,300,43,10,13,2
2018-10-27,GUJARAT,Jamnagar,0.45,3.28,3.172115302,300,43,10,8,2
2018-10-27,GUJARAT,Vadodara,0.95,9.53,9.110088982,300,43,10,24,1
2018-10-27,GUJARAT,Navsari,0.7,4.71,7.049444759,300,43,10,14,2
2018-10-27,GUJARAT,Surendranagar,0.64,4.73,4.006370668,300,43,10,21,2
2018-10-27,GUJARAT,Bharuch,2.11,12.89,6.059781345,300,43,10,4,1
2018-10-27,GUJARAT,Valsad,0.43,2.74,12.32692531,300,43,10,25,2
2018-10-27,GUJARAT,Amreli,3.14,25.95,3.807632633,300,43,10,1,0
2018-10-27,GUJARAT,Anand,0.68,5.65,7.461626018,300,43,10,2,1
2018-10-27,GUJARAT,Bhavnagar,2.08,15.59,3.815645718,300,43,10,5,0
2018-10-27,GUJARAT,Kheda,1.57,14.71,8.439122191,300,43,10,11,1
2018-10-27,GUJARAT,Patan,0.91,6.05,5.430020641,300,43,10,16,1
2018-10-27,GUJARAT,The Dangs,0.02,0.1,16.40331151,300,43,10,23,2
2018-10-27,GUJARAT,Tapi,0.35,2.54,7.523182812,300,43,10,22,2
2018-10-27,GUJARAT,Panch Mahals,1.26,10.33,9.442173525,300,43,10,15,1
2018-10-27,GUJARAT,Surat,0.89,5.53,6.384227602,300,43,10,20,1
2018-10-27,GUJARAT,Sabar Kantha,1.31,11.14,13.12985419,300,43,10,19,1
2018-10-27,GUJARAT,Mahesana,0.12,0.88,9.087420652,300,43,10,12,2
2018-10-27,GUJARAT,Banas Kantha,0.24,1.89,7.806434849,300,43,10,3,2
2018-10-27,GUJARAT,Dohad,0.99,7.44,10.6523957,300,43,10,6,1
2018-10-27,GUJARAT,Ahmadabad,1.68,13.18,4.381911108,300,43,10,0,1
2018-10-27,GUJARAT,Porbandar,0.11,1.33,8.137253903,300,43,10,17,2
2018-10-27,GUJARAT,Junagadh,1.08,8.9,9.044287074,300,43,10,9,1
2018-10-27,GUJARAT,Kachchh,2.9,16.28,1.878153399,300,43,10,10,0
2018-10-27,GUJARAT,Rajkot,0.62,4.6,5.34165966,300,43,10,18,2
2018-10-26,GUJARAT,Gandhinagar,0.52,3.94,9.189613606,299,43,10,7,2
2018-10-26,GUJARAT,Narmada,0.12,1.15,13.23353798,299,43,10,13,2
2018-10-26,GUJARAT,Jamnagar,0.45,3.3,3.24997647,299,43,10,8,2
2018-10-26,GUJARAT,Vadodara,0.96,9.6,9.247829416,299,43,10,24,1
2018-10-26,GUJARAT,Navsari,0.71,4.76,7.180183435,299,43,10,14,2
2018-10-26,GUJARAT,Surendranagar,0.65,4.76,4.072313212,299,43,10,21,2
2018-10-26,GUJARAT,Bharuch,2.12,12.95,6.182196596,299,43,10,4,1
2018-10-26,GUJARAT,Valsad,0.44,2.83,12.57677351,299,43,10,25,2
2018-10-26,GUJARAT,Amreli,3.16,26.1,3.854268303,299,43,10,1,0
2018-10-26,GUJARAT,Anand,0.69,5.71,7.549485077,299,43,10,2,1
2018-10-26,GUJARAT,Bhavnagar,2.09,15.7,3.864886569,299,43,10,5,0
2018-10-26,GUJARAT,Kheda,1.58,14.8,8.519155353,299,43,10,11,1
2018-10-26,GUJARAT,Patan,0.92,6.08,5.515520853,299,43,10,16,1
2018-10-26,GUJARAT,The Dangs,0.02,0.1,16.65937345,299,43,10,23,2
2018-10-26,GUJARAT,Tapi,0.36,2.57,7.648333989,299,43,10,22,2
2018-10-26,GUJARAT,Panch Mahals,1.28,10.47,9.599833445,299,43,10,15,1
2018-10-26,GUJARAT,Surat,0.89,5.55,6.505892834,299,43,10,20,1
2018-10-26,GUJARAT,Sabar Kantha,1.33,11.3,12.82827646,299,43,10,19,1
2018-10-26,GUJARAT,Mahesana,0.12,0.89,9.177032658,299,43,10,12,2
2018-10-26,GUJARAT,Banas Kantha,0.24,1.9,7.875563495,299,43,10,3,2
2018-10-26,GUJARAT,Dohad,1.01,7.58,10.87544107,299,43,10,6,1
2018-10-26,GUJARAT,Ahmadabad,1.69,13.24,4.453237718,299,43,10,0,1
2018-10-26,GUJARAT,Porbandar,0.11,1.34,8.234684032,299,43,10,17,2
2018-10-26,GUJARAT,Junagadh,1.1,8.99,9.109302676,299,43,10,9,1
2018-10-26,GUJARAT,Kachchh,2.91,16.35,1.950819074,299,43,10,10,0
2018-10-26,GUJARAT,Rajkot,0.62,4.63,5.391409484,299,43,10,18,2
2018-10-25,GUJARAT,Gandhinagar,0.53,4.0,9.28581577,298,43,10,7,2
2018-10-25,GUJARAT,Narmada,0.12,1.17,13.3983793,298,43,10,13,2
2018-10-25,GUJARAT,Jamnagar,0.46,3.31,3.337599771,298,43,10,8,2
2018-10-25,GUJARAT,Vadodara,0.97,9.67,9.405908641,298,43,10,24,1
2018-10-25,GUJARAT,Navsari,0.72,4.81,7.328122205,298,43,10,14,2
2018-10-25,GUJARAT,Surendranagar,0.65,4.82,4.143440844,298,43,10,21,2
2018-10-25,GUJARAT,Bharuch,2.14,13.03,6.309804152,298,43,10,4,1
2018-10-25,GUJARAT,Valsad,0.45,2.88,12.82467343,298,43,10,25,2
2018-10-25,GUJARAT,Amreli,3.17,26.22,3.906618553,298,43,10,1,0
2018-10-25,GUJARAT,Anand,0.7,5.76,7.63907904,298,43,10,2,1
2018-10-25,GUJARAT,Bhavnagar,2.11,15.86,3.917507565,298,43,10,5,0
2018-10-25,GUJARAT,Kheda,1.59,14.88,8.609656377,298,43,10,11,1
2018-10-25,GUJARAT,Patan,0.93,6.12,5.610294868,298,43,10,16,1
2018-10-25,GUJARAT,The Dangs,0.02,0.11,16.91893519,298,43,10,23,2
2018-10-25,GUJARAT,Tapi,0.36,2.6,7.778219541,298,43,10,22,2
2018-10-25,GUJARAT,Panch Mahals,1.3,10.61,9.773225949,298,43,10,15,1
2018-10-25,GUJARAT,Surat,0.9,5.61,6.630555419,298,43,10,20,1
2018-10-25,GUJARAT,Sabar Kantha,1.36,11.47,12.8760421,298,43,10,19,1
2018-10-25,GUJARAT,Mahesana,0.12,0.9,9.275693595,298,43,10,12,2
2018-10-25,GUJARAT,Banas Kantha,0.24,1.93,7.976038758,298,43,10,3,2
2018-10-25,GUJARAT,Dohad,1.03,7.72,11.10513817,298,43,10,6,1
2018-10-25,GUJARAT,Ahmadabad,1.7,13.33,4.532089386,298,43,10,0,1
2018-10-25,GUJARAT,Porbandar,0.11,1.36,8.346218582,298,43,10,17,2
2018-10-25,GUJARAT,Junagadh,1.11,9.08,9.173497599,298,43,10,9,1
2018-10-25,GUJARAT,Kachchh,2.92,16.42,2.020653487,298,43,10,10,0
2018-10-25,GUJARAT,Rajkot,0.63,4.67,5.449603071,298,43,10,18,2
2018-10-24,GUJARAT,Gandhinagar,0.54,4.06,9.38788265,297,43,10,7,2
2018-10-24,GUJARAT,Narmada,0.12,1.2,13.56391488,297,43,10,13,2
2018-10-24,GUJARAT,Jamnagar,0.46,3.34,3.419913998,297,43,10,8,2
2018-10-24,GUJARAT,Vadodara,0.97,9.74,9.56077631,297,43,10,24,1
2018-10-24,GUJARAT,Navsari,0.73,4.88,7.496127233,297,43,10,14,2
2018-10-24,GUJARAT,Surendranagar,0.66,4.86,4.213769432,297,43,10,21,2
2018-10-24,GUJARAT,Bharuch,2.14,13.09,6.44882586,297,43,10,4,1
2018-10-24,GUJARAT,Valsad,0.46,2.97,13.10897482,297,43,10,25,2
2018-10-24,GUJARAT,Amreli,3.19,26.37,3.960452634,297,43,10,1,0
2018-10-24,GUJARAT,Anand,0.7,5.79,7.730045467,297,43,10,2,1
2018-10-24,GUJARAT,Bhavnagar,2.13,16.0,3.978163364,297,43,10,5,0
2018-10-24,GUJARAT,Kheda,1.6,14.97,8.711311518,297,43,10,11,1
2018-10-24,GUJARAT,Patan,0.93,6.17,5.701572893,297,43,10,16,1
2018-10-24,GUJARAT,The Dangs,0.02,0.13,17.1770609,297,43,10,23,2
2018-10-24,GUJARAT,Tapi,0.36,2.64,7.909310582,297,43,10,22,2
2018-10-24,GUJARAT,Panch Mahals,1.33,10.8,9.956832679,297,43,10,15,1
2018-10-24,GUJARAT,Surat,0.91,5.64,6.773171925,297,43,10,20,1
2018-10-24,GUJARAT,Sabar Kantha,1.38,11.67,12.7996003,297,43,10,19,1
2018-10-24,GUJARAT,Mahesana,0.12,0.91,9.338893651,297,43,10,12,2
2018-10-24,GUJARAT,Banas Kantha,0.24,1.94,7.709632831,297,43,10,3,2
2018-10-24,GUJARAT,Dohad,1.06,7.9,11.34591333,297,43,10,6,1
2018-10-24,GUJARAT,Ahmadabad,1.71,13.4,4.616843231,297,43,10,0,1
2018-10-24,GUJARAT,Porbandar,0.12,1.37,8.454105966,297,43,10,17,2
2018-10-24,GUJARAT,Junagadh,1.12,9.21,9.240634909,297,43,10,9,1
2018-10-24,GUJARAT,Kachchh,2.93,16.5,2.092704366,297,43,10,10,0
2018-10-24,GUJARAT,Rajkot,0.63,4.7,5.508772439,297,43,10,18,2
2018-10-23,GUJARAT,Gandhinagar,0.55,4.14,9.500510255,296,43,10,7,2
2018-10-23,GUJARAT,Narmada,0.13,1.24,13.74675594,296,43,10,13,2
2018-10-23,GUJARAT,Jamnagar,0.46,3.36,3.509999348,296,43,10,8,2
2018-10-23,GUJARAT,Vadodara,0.98,9.82,9.736239782,296,43,10,24,1
2018-10-23,GUJARAT,Navsari,0.73,4.94,7.657233141,296,43,10,14,2
2018-10-23,GUJARAT,Surendranagar,0.66,4.9,4.292752118,296,43,10,21,2
2018-10-23,GUJARAT,Bharuch,2.16,13.16,6.600470583,296,43,10,4,1
2018-10-23,GUJARAT,Valsad,0.48,3.07,13.41088361,296,43,10,25,2
2018-10-23,GUJARAT,Amreli,3.21,26.53,4.014523273,296,43,10,1,0
2018-10-23,GUJARAT,Anand,0.71,5.84,7.834211617,296,43,10,2,1
2018-10-23,GUJARAT,Bhavnagar,2.15,16.17,4.040515932,296,43,10,5,0
2018-10-23,GUJARAT,Kheda,1.61,15.07,8.817651216,296,43,10,11,0
2018-10-23,GUJARAT,Patan,0.94,6.21,5.801668365,296,43,10,16,1
2018-10-23,GUJARAT,The Dangs,0.03,0.16,17.47789288,296,43,10,23,2
2018-10-23,GUJARAT,Tapi,0.37,2.67,8.065384856,296,43,10,22,2
2018-10-23,GUJARAT,Panch Mahals,1.35,10.96,10.15056187,296,43,10,15,1
2018-10-23,GUJARAT,Surat,0.91,5.67,6.923386039,296,43,10,20,1
2018-10-23,GUJARAT,Sabar Kantha,1.41,11.9,12.98748868,296,43,10,19,1
2018-10-23,GUJARAT,Mahesana,0.12,0.93,9.455510719,296,43,10,12,2
2018-10-23,GUJARAT,Banas Kantha,0.24,1.97,7.781710954,296,43,10,3,2
2018-10-23,GUJARAT,Dohad,1.08,8.05,11.60473359,296,43,10,6,1
2018-10-23,GUJARAT,Ahmadabad,1.71,13.47,4.705687749,296,43,10,0,1
2018-10-23,GUJARAT,Porbandar,0.12,1.39,8.56886895,296,43,10,17,2
2018-10-23,GUJARAT,Junagadh,1.14,9.32,9.316442743,296,43,10,9,1
2018-10-23,GUJARAT,Kachchh,2.95,16.58,2.169628589,296,43,10,10,0
2018-10-23,GUJARAT,Rajkot,0.63,4.74,5.574521773,296,43,10,18,2
2018-10-22,GUJARAT,Gandhinagar,0.56,4.21,9.61820296,295,43,10,7,2
2018-10-22,GUJARAT,Narmada,0.13,1.26,13.93091726,295,43,10,13,2
2018-10-22,GUJARAT,Jamnagar,0.46,3.38,3.610978414,295,43,10,8,2
2018-10-22,GUJARAT,Vadodara,0.99,9.91,9.920536586,295,43,10,24,1
2018-10-22,GUJARAT,Navsari,0.74,5.0,7.838509598,295,43,10,14,1
2018-10-22,GUJARAT,Surendranagar,0.67,4.95,4.375675913,295,43,10,21,2
2018-10-22,GUJARAT,Bharuch,2.17,13.25,6.760505084,295,43,10,4,1
2018-10-22,GUJARAT,Valsad,0.49,3.16,13.73053999,295,43,10,25,2
2018-10-22,GUJARAT,Amreli,3.23,26.66,4.078625021,295,43,10,1,0
2018-10-22,GUJARAT,Anand,0.71,5.9,7.942499108,295,43,10,2,1
2018-10-22,GUJARAT,Bhavnagar,2.17,16.34,4.111223075,295,43,10,5,0
2018-10-22,GUJARAT,Kheda,1.62,15.21,8.932628475,295,43,10,11,0
2018-10-22,GUJARAT,Patan,0.95,6.26,5.914396673,295,43,10,16,1
2018-10-22,GUJARAT,The Dangs,0.03,0.18,17.77406566,295,43,10,23,2
2018-10-22,GUJARAT,Tapi,0.38,2.73,8.22609781,295,43,10,22,2
2018-10-22,GUJARAT,Panch Mahals,1.38,11.18,10.35551609,295,43,10,15,1
2018-10-22,GUJARAT,Surat,0.92,5.72,7.07568031,295,43,10,20,1
2018-10-22,GUJARAT,Sabar Kantha,1.44,12.12,13.17983929,295,43,10,19,1
2018-10-22,GUJARAT,Mahesana,0.12,0.94,9.583708508,295,43,10,12,2
2018-10-22,GUJARAT,Banas Kantha,0.25,1.99,7.860180304,295,43,10,3,2
2018-10-22,GUJARAT,Dohad,1.11,8.27,11.87647145,295,43,10,6,1
2018-10-22,GUJARAT,Ahmadabad,1.72,13.54,4.802053549,295,43,10,0,1
2018-10-22,GUJARAT,Porbandar,0.12,1.41,8.696305304,295,43,10,17,2
2018-10-22,GUJARAT,Junagadh,1.15,9.43,9.396666588,295,43,10,9,1
2018-10-22,GUJARAT,Kachchh,2.96,16.65,2.253890478,295,43,10,10,0
2018-10-22,GUJARAT,Rajkot,0.64,4.78,5.641038922,295,43,10,18,2
2018-10-21,GUJARAT,Gandhinagar,0.57,4.28,9.741012341,294,42,10,7,2
2018-10-21,GUJARAT,Narmada,0.14,1.3,14.12424908,294,42,10,13,2
2018-10-21,GUJARAT,Jamnagar,0.47,3.41,3.724831462,294,42,10,8,2
2018-10-21,GUJARAT,Vadodara,1.0,9.99,10.11609813,294,42,10,24,1
2018-10-21,GUJARAT,Navsari,0.75,5.07,8.022529752,294,42,10,14,1
2018-10-21,GUJARAT,Surendranagar,0.68,4.99,4.471410208,294,42,10,21,2
2018-10-21,GUJARAT,Bharuch,2.18,13.31,6.933295178,294,42,10,4,1
2018-10-21,GUJARAT,Valsad,0.51,3.27,14.06832918,294,42,10,25,2
2018-10-21,GUJARAT,Amreli,3.25,26.82,4.14576726,294,42,10,1,0
2018-10-21,GUJARAT,Anand,0.72,5.93,8.061224397,294,42,10,2,1
2018-10-21,GUJARAT,Bhavnagar,2.19,16.5,4.189603399,294,42,10,5,0
2018-10-21,GUJARAT,Kheda,1.64,15.33,9.055690166,294,42,10,11,0
2018-10-21,GUJARAT,Patan,0.95,6.29,6.039952939,294,42,10,16,1
2018-10-21,GUJARAT,The Dangs,0.04,0.19,18.07088017,294,42,10,23,2
2018-10-21,GUJARAT,Tapi,0.38,2.77,8.396173687,294,42,10,22,2
2018-10-21,GUJARAT,Panch Mahals,1.4,11.37,10.57226068,294,42,10,15,1
2018-10-21,GUJARAT,Surat,0.92,5.76,7.245940997,294,42,10,20,1
2018-10-21,GUJARAT,Sabar Kantha,1.47,12.35,13.38022102,294,42,10,19,1
2018-10-21,GUJARAT,Mahesana,0.13,0.95,9.729001248,294,42,10,12,2
2018-10-21,GUJARAT,Banas Kantha,0.25,2.01,7.942240939,294,42,10,3,2
2018-10-21,GUJARAT,Dohad,1.14,8.46,12.16122354,294,42,10,6,1
2018-10-21,GUJARAT,Ahmadabad,1.74,13.62,4.912647911,294,42,10,0,1
2018-10-21,GUJARAT,Porbandar,0.12,1.43,8.835574056,294,42,10,17,2
2018-10-21,GUJARAT,Junagadh,1.17,9.55,9.481312646,294,42,10,9,1
2018-10-21,GUJARAT,Kachchh,2.97,16.72,2.350402264,294,42,10,10,0
2018-10-21,GUJARAT,Rajkot,0.64,4.81,5.718068628,294,42,10,18,2
2018-10-20,GUJARAT,Gandhinagar,0.58,4.36,9.876375877,293,42,10,7,2
2018-10-20,GUJARAT,Narmada,0.14,1.34,14.33532046,293,42,10,13,2
2018-10-20,GUJARAT,Jamnagar,0.47,3.42,3.853836966,293,42,10,8,2
2018-10-20,GUJARAT,Vadodara,1.01,10.08,10.32241705,293,42,10,24,1
2018-10-20,GUJARAT,Navsari,0.76,5.15,8.224239063,293,42,10,14,1
2018-10-20,GUJARAT,Surendranagar,0.68,5.04,4.574936475,293,42,10,21,1
2018-10-20,GUJARAT,Bharuch,2.19,13.38,7.121494519,293,42,10,4,1
2018-10-20,GUJARAT,Valsad,0.53,3.4,14.42118402,293,42,10,25,2
2018-10-20,GUJARAT,Amreli,3.26,26.97,4.217295985,293,42,10,1,0
2018-10-20,GUJARAT,Anand,0.72,5.96,8.198345421,293,42,10,2,1
2018-10-20,GUJARAT,Bhavnagar,2.22,16.66,4.271933656,293,42,10,5,0
2018-10-20,GUJARAT,Kheda,1.65,15.49,9.188477523,293,42,10,11,0
2018-10-20,GUJARAT,Patan,0.96,6.35,6.181802648,293,42,10,16,1
2018-10-20,GUJARAT,The Dangs,0.04,0.21,18.37994705,293,42,10,23,2
2018-10-20,GUJARAT,Tapi,0.39,2.81,8.58249195,293,42,10,22,2
2018-10-20,GUJARAT,Panch Mahals,1.44,11.61,10.80558722,293,42,10,15,1
2018-10-20,GUJARAT,Surat,0.93,5.79,7.423895275,293,42,10,20,1
2018-10-20,GUJARAT,Sabar Kantha,1.51,12.63,13.5919352,293,42,10,19,1
2018-10-20,GUJARAT,Mahesana,0.13,0.97,9.884847788,293,42,10,12,2
2018-10-20,GUJARAT,Banas Kantha,0.25,2.05,8.027046759,293,42,10,3,2
2018-10-20,GUJARAT,Dohad,1.17,8.68,12.45857294,293,42,10,6,1
2018-10-20,GUJARAT,Ahmadabad,1.74,13.68,5.025394002,293,42,10,0,1
2018-10-20,GUJARAT,Porbandar,0.13,1.46,9.000436969,293,42,10,17,2
2018-10-20,GUJARAT,Junagadh,1.18,9.66,9.570029746,293,42,10,9,1
2018-10-20,GUJARAT,Kachchh,2.98,16.81,2.452159879,293,42,10,10,0
2018-10-20,GUJARAT,Rajkot,0.65,4.85,5.805417676,293,42,10,18,2
2018-10-19,GUJARAT,Gandhinagar,0.59,4.43,10.0227117,292,42,10,7,2
2018-10-19,GUJARAT,Narmada,0.14,1.39,14.57971432,292,42,10,13,2
2018-10-19,GUJARAT,Jamnagar,0.47,3.44,3.986281749,292,42,10,8,2
2018-10-19,GUJARAT,Vadodara,1.02,10.18,10.55657416,292,42,10,24,1
2018-10-19,GUJARAT,Navsari,0.77,5.2,8.435975536,292,42,10,14,1
2018-10-19,GUJARAT,Surendranagar,0.69,5.09,4.683158125,292,42,10,21,1
2018-10-19,GUJARAT,Bharuch,2.2,13.47,7.322597282,292,42,10,4,1
2018-10-19,GUJARAT,Valsad,0.55,3.52,14.78356476,292,42,10,25,2
2018-10-19,GUJARAT,Amreli,3.28,27.1,4.295868169,292,42,10,1,0
2018-10-19,GUJARAT,Anand,0.73,6.02,8.328719569,292,42,10,2,1
2018-10-19,GUJARAT,Bhavnagar,2.24,16.83,4.36009414,292,42,10,5,0
2018-10-19,GUJARAT,Kheda,1.67,15.69,9.342671635,292,42,10,11,0
2018-10-19,GUJARAT,Patan,0.97,6.39,6.340699771,292,42,10,16,1
2018-10-19,GUJARAT,The Dangs,0.04,0.24,18.71593005,292,42,10,23,2
2018-10-19,GUJARAT,Tapi,0.4,2.87,8.789526922,292,42,10,22,2
2018-10-19,GUJARAT,Panch Mahals,1.47,11.84,11.05625755,292,42,10,15,1
2018-10-19,GUJARAT,Surat,0.94,5.84,7.622056735,292,42,10,20,1
2018-10-19,GUJARAT,Sabar Kantha,1.55,12.93,13.82438177,292,42,10,19,1
2018-10-19,GUJARAT,Mahesana,0.13,0.98,10.05181338,292,42,10,12,2
2018-10-19,GUJARAT,Banas Kantha,0.26,2.06,8.122416734,292,42,10,3,2
2018-10-19,GUJARAT,Dohad,1.19,8.87,12.78920342,292,42,10,6,1
2018-10-19,GUJARAT,Ahmadabad,1.75,13.77,5.151048818,292,42,10,0,1
2018-10-19,GUJARAT,Porbandar,0.13,1.48,9.168435536,292,42,10,17,2
2018-10-19,GUJARAT,Junagadh,1.2,9.79,9.673298765,292,42,10,9,1
2018-10-19,GUJARAT,Kachchh,3.0,16.88,2.563769733,292,42,10,10,0
2018-10-19,GUJARAT,Rajkot,0.65,4.89,5.893268279,292,42,10,18,2
2018-10-18,GUJARAT,Gandhinagar,0.6,4.51,10.17775307,291,42,10,7,2
2018-10-18,GUJARAT,Narmada,0.15,1.42,14.83487942,291,42,10,13,2
2018-10-18,GUJARAT,Jamnagar,0.47,3.47,4.124092469,291,42,10,8,2
2018-10-18,GUJARAT,Vadodara,1.03,10.28,10.805293,291,42,10,24,1
2018-10-18,GUJARAT,Navsari,0.78,5.28,8.648509721,291,42,10,14,1
2018-10-18,GUJARAT,Surendranagar,0.7,5.14,4.79972771,291,42,10,21,1
2018-10-18,GUJARAT,Bharuch,2.22,13.55,7.532449682,291,42,10,4,1
2018-10-18,GUJARAT,Valsad,0.57,3.66,15.08056386,291,42,10,25,2
2018-10-18,GUJARAT,Amreli,3.3,27.29,4.37445451,291,42,10,1,0
2018-10-18,GUJARAT,Anand,0.74,6.05,8.480974594,291,42,10,2,1
2018-10-18,GUJARAT,Bhavnagar,2.26,16.99,4.454720684,291,42,10,5,0
2018-10-18,GUJARAT,Kheda,1.69,15.87,9.503169475,291,42,10,11,0
2018-10-18,GUJARAT,Patan,0.97,6.44,6.497992223,291,42,10,16,1
2018-10-18,GUJARAT,The Dangs,0.05,0.26,19.06167077,291,42,10,23,2
2018-10-18,GUJARAT,Tapi,0.41,2.93,9.011026803,291,42,10,22,2
2018-10-18,GUJARAT,Panch Mahals,1.5,12.06,11.32763028,291,42,10,15,1
2018-10-18,GUJARAT,Surat,0.94,5.88,7.826013809,291,42,10,20,1
2018-10-18,GUJARAT,Sabar Kantha,1.59,13.3,14.06900997,291,42,10,19,1
2018-10-18,GUJARAT,Mahesana,0.13,1.0,10.22941471,291,42,10,12,2
2018-10-18,GUJARAT,Banas Kantha,0.26,2.09,8.221766378,291,42,10,3,2
2018-10-18,GUJARAT,Dohad,1.23,9.11,13.13000573,291,42,10,6,1
2018-10-18,GUJARAT,Ahmadabad,1.77,13.85,5.286052421,291,42,10,0,1
2018-10-18,GUJARAT,Porbandar,0.13,1.51,9.356057554,291,42,10,17,2
2018-10-18,GUJARAT,Junagadh,1.22,9.94,9.779847329,291,42,10,9,1
2018-10-18,GUJARAT,Kachchh,3.01,16.96,2.670614966,291,42,10,10,0
2018-10-18,GUJARAT,Rajkot,0.66,4.93,5.992508736,291,42,10,18,2
2018-10-17,GUJARAT,Gandhinagar,0.62,4.58,10.33598899,290,42,10,7,2
2018-10-17,GUJARAT,Narmada,0.15,1.47,15.0929976,290,42,10,13,2
2018-10-17,GUJARAT,Jamnagar,0.48,3.49,4.265574646,290,42,10,8,2
2018-10-17,GUJARAT,Vadodara,1.04,10.39,11.05489499,290,42,10,24,1
2018-10-17,GUJARAT,Navsari,0.79,5.35,8.876073157,290,42,10,14,1
2018-10-17,GUJARAT,Surendranagar,0.7,5.18,4.928630712,290,42,10,21,1
2018-10-17,GUJARAT,Bharuch,2.23,13.63,7.745970989,290,42,10,4,1
2018-10-17,GUJARAT,Valsad,0.59,3.76,15.44961638,290,42,10,25,2
2018-10-17,GUJARAT,Amreli,3.32,27.43,4.464273088,290,42,10,1,0
2018-10-17,GUJARAT,Anand,0.74,6.1,8.634863364,290,42,10,2,1
2018-10-17,GUJARAT,Bhavnagar,2.28,17.15,4.558286708,290,42,10,5,0
2018-10-17,GUJARAT,Kheda,1.72,16.09,9.663892763,290,42,10,11,0
2018-10-17,GUJARAT,Patan,0.98,6.49,6.671581358,290,42,10,16,1
2018-10-17,GUJARAT,The Dangs,0.05,0.29,19.40215572,290,42,10,23,2
2018-10-17,GUJARAT,Tapi,0.41,2.99,9.232581529,290,42,10,22,2
2018-10-17,GUJARAT,Panch Mahals,1.53,12.32,11.59871632,290,42,10,15,1
2018-10-17,GUJARAT,Surat,0.95,5.92,8.029725546,290,42,10,20,1
2018-10-17,GUJARAT,Sabar Kantha,1.64,13.67,14.32381085,290,42,10,19,1
2018-10-17,GUJARAT,Mahesana,0.13,1.03,10.42301913,290,42,10,12,2
2018-10-17,GUJARAT,Banas Kantha,0.27,2.12,8.32247141,290,42,10,3,2
